Date,Adj Close,Close,High,Low,Open,Volume
2021-03-01,128.64926147460938,132.9600067138672,133.10000610351562,130.77499389648438,131.22999572753906,91900
2021-03-02,126.5593032836914,130.8000030517578,133.3699951171875,130.8000030517578,133.3699951171875,93700
2021-03-03,122.93084716796875,127.05000305175781,130.61000061035156,127.05000305175781,130.32000732421875,142900
2021-03-04,120.86022186279297,124.91000366210938,128.1999969482422,123.36000061035156,127.0199966430664,206300
2021-03-05,122.86312866210938,126.9800033569336,127.1989974975586,122.33000183105469,126.41000366210938,223100
2021-03-08,119.25403594970703,123.25,127.37999725341797,123.23999786376953,126.76000213623047,160400
2021-03-09,124.082275390625,128.24000549316406,128.88999938964844,126.08000183105469,126.3499984741211,169500
2021-03-10,123.55976867675781,127.69999694824219,130.00999450683594,127.5,130.00999450683594,177200
2021-03-11,126.53992462158203,130.77999877929688,131.3800048828125,129.4980010986328,129.9499969482422,144500
2021-03-12,125.41753387451172,129.6199951171875,129.6699981689453,128.0279998779297,128.94000244140625,119700
2021-03-15,126.7914810180664,131.0399932861328,131.10000610351562,129.29100036621094,129.85000610351562,91200
2021-03-16,127.45911407470703,131.72999572753906,133.19000244140625,131.177001953125,131.92999267578125,144600
2021-03-17,127.971923828125,132.25999450683594,132.91000366210938,129.77999877929688,130.52000427246094,69200
2021-03-18,124.11129760742188,128.27000427246094,130.6199951171875,128.02999877929688,130.36000061035156,155600
2021-03-19,124.60478973388672,128.77999877929688,129.33999633789062,127.26000213623047,128.27000427246094,128400
2021-03-22,126.88812255859375,130.97999572753906,131.77999877929688,129.5,129.7100067138672,74100
2021-03-23,126.22937774658203,130.3000030517578,131.89999389648438,130.1699981689453,131.4600067138672,91100
2021-03-24,124.19499206542969,128.1999969482422,131.1199951171875,128.1999969482422,131.1199951171875,130400
2021-03-25,123.98184967041016,127.9800033569336,128.44000244140625,126.36000061035156,127.41000366210938,165200
2021-03-26,125.880615234375,129.94000244140625,129.94000244140625,127.3499984741211,127.91999816894531,76200
2021-03-29,125.60935974121094,129.66000366210938,130.21800231933594,128.45700073242188,129.50999450683594,151900
2021-03-30,125.17342376708984,129.2100067138672,129.3249969482422,128.0399932861328,129.0,106300
2021-03-31,127.1206283569336,131.22000122070312,131.71499633789062,129.97000122070312,130.0,159400
2021-04-01,129.2228240966797,133.38999938964844,133.4199981689453,132.55999755859375,132.64999389648438,99100
2021-04-05,131.84817504882812,136.10000610351562,136.27000427246094,134.41000366210938,134.5500030517578,166500
2021-04-06,131.6495819091797,135.89500427246094,136.72000122070312,135.64999389648438,136.02000427246094,75600
2021-04-07,132.0128936767578,136.27000427246094,136.6199951171875,135.47000122070312,135.8800048828125,139000
2021-04-08,133.37881469726562,137.67999267578125,137.72999572753906,137.17999267578125,137.5500030517578,99800
2021-04-09,134.17318725585938,138.5,138.5989990234375,136.85000610351562,137.17999267578125,89100
2021-04-12,134.06663513183594,138.38999938964844,138.52000427246094,137.6199951171875,138.22000122070312,94400
2021-04-13,135.59730529785156,139.97000122070312,140.08999633789062,139.0,139.02000427246094,73400
2021-04-14,133.9407196044922,138.25999450683594,140.16000366210938,137.9499969482422,140.16000366210938,164200
2021-04-15,135.9557342529297,140.33999633789062,140.5,139.47999572753906,139.47999572753906,148200
2021-04-16,136.1979522705078,140.58999633789062,140.63999938964844,139.8249969482422,140.61000061035156,64800
2021-04-19,134.96759033203125,139.32000732421875,140.32000732421875,138.5,139.92999267578125,88000
2021-04-20,133.93106079101562,138.25,139.43800354003906,137.4320068359375,139.10000610351562,94300
2021-04-21,135.0450897216797,139.39999389648438,139.48500061035156,137.5,137.72000122070312,92000
2021-04-22,133.53378295898438,137.83999633789062,139.63999938964844,137.3000030517578,139.36000061035156,95300
2021-04-23,135.14198303222656,139.5,140.00999450683594,138.1280059814453,138.17999267578125,77100
2021-04-26,136.0138397216797,140.39999389648438,140.47999572753906,139.31500244140625,139.69000244140625,71000
2021-04-27,135.32601928710938,139.69000244140625,140.58999633789062,139.41000366210938,140.58999633789062,86000
2021-04-28,134.89974975585938,139.25,140.02000427246094,139.10000610351562,139.6699981689453,98000
2021-04-29,135.4229278564453,139.7899932861328,140.85000610351562,138.49000549316406,140.7899932861328,105500
2021-04-30,134.49290466308594,138.8300018310547,139.7100067138672,138.5659942626953,138.7899932861328,151000
2021-05-03,133.8244171142578,138.13999938964844,139.7100067138672,137.97000122070312,139.4199981689453,155700
2021-05-04,131.56723022460938,135.80999755859375,137.07000732421875,134.10000610351562,137.07000732421875,179900
2021-05-05,131.00534057617188,135.22999572753906,136.8699951171875,134.86000061035156,136.67999267578125,100600
2021-05-06,131.99349975585938,136.25,136.27999877929688,134.22999572753906,135.1300048828125,96900
2021-05-07,133.13661193847656,137.42999267578125,138.2899932861328,136.97500610351562,137.5500030517578,177400
2021-05-10,129.75564575195312,133.94000244140625,136.82000732421875,133.77999877929688,136.82000732421875,169000
2021-05-11,129.5715789794922,133.75,134.02000427246094,131.10000610351562,131.44000244140625,145000
2021-05-12,126.19060516357422,130.25999450683594,132.47500610351562,129.91000366210938,131.63999938964844,210800
2021-05-13,127.1206283569336,131.22000122070312,132.36000061035156,130.27000427246094,131.44000244140625,105100
2021-05-14,129.99786376953125,134.19000244140625,134.5,132.44000244140625,132.75999450683594,106100
2021-05-17,129.13563537597656,133.3000030517578,133.63999938964844,132.2100067138672,133.47000122070312,70800
2021-05-18,128.22500610351562,132.36000061035156,134.2100067138672,132.36000061035156,133.86000061035156,95200
2021-05-19,128.50596618652344,132.64999389648438,132.64999389648438,130.1649932861328,130.22000122070312,100500
2021-05-20,130.8988037109375,135.1199951171875,135.4709930419922,133.2100067138672,133.2100067138672,73700
2021-05-21,130.13348388671875,134.3300018310547,135.92999267578125,134.25,135.92999267578125,177600
2021-05-24,132.3616180419922,136.6300048828125,137.1300048828125,135.27999877929688,135.3699951171875,115900
2021-05-25,132.61351013183594,136.88999938964844,137.60000610351562,136.39500427246094,137.30999755859375,166100
2021-05-26,133.04942321777344,137.33999633789062,137.5,136.83999633789062,137.1300048828125,111300
2021-05-27,132.61351013183594,136.88999938964844,137.4499969482422,136.78900146484375,137.2100067138672,83100
2021-05-28,132.94287109375,137.22999572753906,137.90899658203125,137.1199951171875,137.47000122070312,193900
2021-06-01,132.53602600097656,136.80999755859375,137.9600067138672,136.32000732421875,137.85000610351562,118900
2021-06-02,132.7490997314453,137.02999877929688,137.40199279785156,136.3300018310547,136.94000244140625,93100
2021-06-03,131.3541259765625,135.58999633789062,136.29299926757812,135.0,135.88999938964844,83500
2021-06-04,133.64039611816406,137.9499969482422,138.11000061035156,136.4199981689453,136.4199981689453,93100
2021-06-07,134.008544921875,138.3300018310547,138.36000061035156,137.52000427246094,137.77000427246094,100000
2021-06-08,134.02789306640625,138.35000610351562,139.4149932861328,137.72000122070312,139.0399932861328,69600
2021-06-09,134.1441650390625,138.47000122070312,139.2899932861328,138.38600158691406,139.0,138600
2021-06-10,135.50531005859375,139.875,139.8800048828125,138.47000122070312,138.6999969482422,90800
2021-06-11,135.8394775390625,140.22000122070312,140.2239990234375,139.6999969482422,140.0,71400
2021-06-14,137.08236694335938,141.5030059814453,141.5030059814453,140.05999755859375,140.4499969482422,60700
2021-06-15,136.33355712890625,140.72999572753906,141.61000061035156,140.4499969482422,141.61000061035156,60300
2021-06-16,135.79100036621094,140.1699981689453,141.3000030517578,138.6999969482422,140.9600067138672,134300
2021-06-17,137.5057373046875,141.94000244140625,142.3300018310547,139.8300018310547,139.8300018310547,136500
2021-06-18,136.39163208007812,140.7899932861328,141.61000061035156,140.5800018310547,141.42999267578125,94400
2021-06-21,137.26663208007812,141.50999450683594,141.5800018310547,139.80999755859375,140.8000030517578,99800
2021-06-22,138.5567169189453,142.83999633789062,143.0,141.41000366210938,141.5500030517578,95700
2021-06-23,138.5567169189453,142.83999633789062,143.3699951171875,142.7270050048828,142.94000244140625,106500
2021-06-24,139.4103240966797,143.72000122070312,144.3800048828125,143.47999572753906,143.75999450683594,252000
2021-06-25,139.31333923339844,143.6199951171875,144.10000610351562,143.39999389648438,144.10000610351562,70300
2021-06-28,141.02056884765625,145.3800048828125,145.4040069580078,144.22000122070312,144.22000122070312,159900
2021-06-29,141.4764862060547,145.85000610351562,145.88999938964844,145.0,145.39999389648438,85600
2021-06-30,141.36007690429688,145.72999572753906,145.9499969482422,145.47999572753906,145.88999938964844,88000
2021-07-01,141.36007690429688,145.72999572753906,145.85000610351562,145.0,145.58999633789062,278300
2021-07-02,142.95089721679688,147.3699951171875,147.50999450683594,146.47000122070312,146.55999755859375,148500
2021-07-06,143.52320861816406,147.9600067138672,148.0989990234375,146.52000427246094,147.72999572753906,104100
2021-07-07,143.8045196533203,148.25,149.13999938964844,147.57000732421875,149.13999938964844,214500
2021-07-08,143.018798828125,147.44000244140625,147.77999877929688,145.69000244140625,146.1300048828125,288600
2021-07-09,143.89181518554688,148.33999633789062,148.52000427246094,146.9550018310547,147.22000122070312,191300
2021-07-12,144.48348999023438,148.9499969482422,149.1199951171875,148.2899932861328,149.00999450683594,162800
2021-07-13,144.4738006591797,148.94000244140625,150.14999389648438,148.68600463867188,148.77999877929688,259600
2021-07-14,144.70660400390625,149.17999267578125,150.17999267578125,148.9499969482422,149.91000366210938,258800
2021-07-15,143.6977996826172,148.13999938964844,149.2100067138672,147.35499572753906,149.14999389648438,281000
2021-07-16,142.55322265625,146.9600067138672,148.9199981689453,146.8300018310547,148.5,207900
2021-07-19,141.4085693359375,145.77999877929688,145.9199981689453,144.75,145.52000427246094,329600
2021-07-20,143.0382080078125,147.4600067138672,148.05999755859375,145.4600067138672,146.19000244140625,195700
2021-07-21,144.06640625,148.52000427246094,148.5500030517578,147.2899932861328,147.3300018310547,203800
2021-07-22,145.08494567871094,149.57000732421875,149.57000732421875,148.72000122070312,148.72000122070312,171800
2021-07-23,146.68545532226562,151.22000122070312,151.4199981689453,149.7100067138672,150.2100067138672,189800
2021-07-26,146.88917541503906,151.42999267578125,151.58999633789062,150.7270050048828,151.02999877929688,288500
2021-07-27,145.30799865722656,149.8000030517578,151.32000732421875,148.0399932861328,151.32000732421875,321400
2021-07-28,145.83181762695312,150.33999633789062,150.97000122070312,149.3300018310547,150.22999572753906,328000
2021-07-29,146.08404541015625,150.60000610351562,151.07000732421875,150.156005859375,150.2100067138672,197700
2021-07-30,145.34683227539062,149.83999633789062,150.05999755859375,148.94000244140625,148.97000122070312,202900
2021-08-02,145.33714294433594,149.8300018310547,150.72999572753906,149.60000610351562,150.57000732421875,257600
2021-08-03,146.21983337402344,150.74000549316406,150.77999877929688,148.8300018310547,150.19000244140625,446300
2021-08-04,146.4429168701172,150.97000122070312,151.35000610351562,150.3350067138672,150.75,287800
2021-08-05,147.3644561767578,151.9199981689453,152.0,151.0500030517578,151.33999633789062,176900
2021-08-06,146.72421264648438,151.25999450683594,151.75999450683594,150.86000061035156,151.4499969482422,186700
2021-08-09,146.99583435058594,151.5399932861328,151.75,151.0,151.5,135400
2021-08-10,146.24896240234375,150.77000427246094,151.86900329589844,150.27000427246094,151.75999450683594,255300
2021-08-11,145.98703002929688,150.5,151.4499969482422,149.9499969482422,151.2899932861328,190100
2021-08-12,146.5205535888672,151.0500030517578,151.17999267578125,149.72999572753906,150.27999877929688,173900
2021-08-13,147.0249481201172,151.57000732421875,151.6999969482422,150.99000549316406,151.2100067138672,161100
2021-08-16,147.10252380371094,151.64999389648438,151.66000366210938,149.4600067138672,151.14999389648438,346400
2021-08-17,145.80271911621094,150.30999755859375,150.88499450683594,149.2899932861328,150.4929962158203,381100
2021-08-18,144.40591430664062,148.8699951171875,150.6320037841797,148.72999572753906,150.00999450683594,207400
2021-08-19,145.08494567871094,149.57000732421875,150.22500610351562,147.94000244140625,148.02999877929688,344500
2021-08-20,146.58843994140625,151.1199951171875,151.2899932861328,149.94000244140625,150.07000732421875,224800
2021-08-23,148.76124572753906,153.36000061035156,153.65499877929688,151.57000732421875,151.57000732421875,409000
2021-08-24,149.25595092773438,153.8699951171875,154.10400390625,153.4499969482422,153.63999938964844,208200
2021-08-25,149.34327697753906,153.9600067138672,154.27000427246094,153.6699981689453,154.00999450683594,296200
2021-08-26,148.47994995117188,153.07000732421875,153.9600067138672,152.89999389648438,153.75,341400
2021-08-27,149.89622497558594,154.52999877929688,154.72999572753906,153.1199951171875,153.3000030517578,224400
2021-08-30,151.59371948242188,156.27999877929688,156.47500610351562,154.8800048828125,154.8800048828125,822800
2021-08-31,151.4481964111328,156.1300048828125,156.3800048828125,155.5,156.3800048828125,277800
2021-09-01,151.7198486328125,156.41000366210938,157.27000427246094,156.33999633789062,156.6300048828125,376700
2021-09-02,151.66162109375,156.35000610351562,157.1199951171875,155.86000061035156,156.97999572753906,330600
2021-09-03,152.11753845214844,156.82000732421875,156.9499969482422,155.92999267578125,155.92999267578125,214500
2021-09-07,152.33091735839844,157.0399932861328,157.30999755859375,156.3800048828125,156.86000061035156,293900
2021-09-08,151.8168182373047,156.50999450683594,156.9499969482422,155.5500030517578,156.9499969482422,348100
2021-09-09,151.2833251953125,155.9600067138672,157.02999877929688,155.8699951171875,156.5800018310547,317100
2021-09-10,150.15811157226562,154.8000030517578,156.97000122070312,154.64999389648438,156.7100067138672,344400
2021-09-13,150.0417022705078,154.67999267578125,155.92999267578125,153.8000030517578,155.77000427246094,335200
2021-09-14,149.61488342285156,154.24000549316406,155.57000732421875,153.83999633789062,155.30999755859375,326700
2021-09-15,150.70130920410156,155.36000061035156,155.50999450683594,153.5,154.42999267578125,445500
2021-09-16,150.8079833984375,155.47000122070312,155.7100067138672,154.00999450683594,154.8300018310547,446100
2021-09-17,149.0619659423828,153.6699981689453,155.16000366210938,153.22999572753906,155.16000366210938,358200
2021-09-20,146.04782104492188,150.39999389648438,151.89999389648438,148.35000610351562,151.08999633789062,1770000
2021-09-21,146.09634399414062,150.4499969482422,151.5500030517578,150.05999755859375,151.25999450683594,992800
2021-09-22,147.47525024414062,151.8699951171875,152.5,150.4499969482422,150.9499969482422,403500
2021-09-23,148.81532287597656,153.25,153.72000122070312,152.19000244140625,152.39999389648438,319200
2021-09-24,148.99986267089844,153.44000244140625,153.60000610351562,152.1999969482422,152.3300018310547,330300
2021-09-27,147.8151092529297,152.22000122070312,152.55999755859375,151.1699981689453,152.11000061035156,488600
2021-09-28,143.76577758789062,148.0500030517578,150.52699279785156,147.75,150.27000427246094,844100
2021-09-29,143.39678955078125,147.6699981689453,149.2899932861328,147.4600067138672,148.42999267578125,666800
2021-09-30,142.85301208496094,147.11000061035156,149.0399932861328,147.0,148.3800048828125,1045300
2021-10-01,143.74636840820312,148.02999877929688,148.4600067138672,145.67999267578125,147.39999389648438,786500
2021-10-04,140.8137664794922,145.00999450683594,147.39999389648438,143.97999572753906,147.30999755859375,1071800
2021-10-05,142.629638671875,146.8800048828125,147.8000030517578,145.2899932861328,145.38999938964844,1172800
2021-10-06,143.6007080078125,147.8800048828125,147.94000244140625,145.1699981689453,145.49000549316406,729900
2021-10-07,144.8630828857422,149.17999267578125,150.2899932861328,148.89999389648438,149.1699981689453,369000
2021-10-08,144.15419006347656,148.4499969482422,149.72000122070312,148.22999572753906,149.72000122070312,449300
2021-10-11,143.05694580078125,147.32000732421875,149.25999450683594,147.2899932861328,147.7899932861328,498100
2021-10-12,142.57138061523438,146.82000732421875,148.07000732421875,146.5399932861328,147.89999389648438,307700
2021-10-13,143.668701171875,147.9499969482422,148.1999969482422,146.9199981689453,147.8000030517578,302100
2021-10-14,146.32940673828125,150.69000244140625,150.75,149.22999572753906,149.49000549316406,232300
2021-10-15,147.27134704589844,151.66000366210938,151.69000244140625,150.77000427246094,151.3000030517578,201400
2021-10-18,148.7376708984375,153.1699981689453,153.25,150.91000366210938,151.1199951171875,314300
2021-10-19,149.79608154296875,154.25999450683594,154.33999633789062,153.35000610351562,153.69000244140625,306400
2021-10-20,149.65045166015625,154.11000061035156,154.75,153.5500030517578,154.52999877929688,241200
2021-10-21,150.59239196777344,155.0800018310547,155.14999389648438,153.8000030517578,153.8000030517578,217200
2021-10-22,149.31057739257812,153.75999450683594,154.91900634765625,153.14999389648438,154.5,201300
2021-10-25,150.8545684814453,155.35000610351562,155.6999969482422,153.64999389648438,154.3699951171875,269200
2021-10-26,151.2623748779297,155.77000427246094,157.27000427246094,155.3800048828125,156.30999755859375,269900
2021-10-27,151.689697265625,156.2100067138672,157.47000122070312,155.91000366210938,156.00999450683594,332400
2021-10-28,153.34046936035156,157.91000366210938,158.00999450683594,156.74000549316406,156.94000244140625,261600
2021-10-29,154.15621948242188,158.75,158.75999450683594,156.47000122070312,156.5500030517578,302800
2021-11-01,154.61257934570312,159.22000122070312,159.28700256347656,158.0399932861328,158.97000122070312,406400
2021-11-02,155.26321411132812,159.88999938964844,160.11000061035156,158.97999572753906,159.0399932861328,299700
2021-11-03,156.95286560058594,161.6300048828125,161.77999877929688,159.7100067138672,160.16000366210938,340400
2021-11-04,158.94349670410156,163.67999267578125,164.05999755859375,161.9600067138672,162.14999389648438,837700
2021-11-05,159.0891571044922,163.8300018310547,164.77999877929688,163.32000732421875,164.39999389648438,522500
2021-11-08,158.8852081298828,163.6199951171875,164.24000549316406,163.35000610351562,163.85000610351562,264900
2021-11-09,157.807373046875,162.50999450683594,164.22999572753906,161.9199981689453,164.1300048828125,527100
2021-11-10,155.4864959716797,160.1199951171875,162.47999572753906,159.32000732421875,161.3000030517578,553600
2021-11-11,155.90408325195312,160.5500030517578,161.41000366210938,160.39999389648438,161.41000366210938,268600
2021-11-12,157.5354766845703,162.22999572753906,162.43899536132812,160.38999938964844,161.0399932861328,264200
2021-11-15,157.50633239746094,162.1999969482422,162.86000061035156,161.1699981689453,162.74000549316406,333100
2021-11-16,158.65219116210938,163.3800048828125,163.5500030517578,161.9199981689453,161.94000244140625,237800
2021-11-17,158.70074462890625,163.42999267578125,164.27000427246094,163.0800018310547,163.52999877929688,374200
2021-11-18,160.33212280273438,165.11000061035156,165.33999633789062,163.38999938964844,164.33999633789062,358000
2021-11-19,161.26438903808594,166.07000732421875,166.5800018310547,165.5,165.8699951171875,3670700
2021-11-22,159.4290008544922,164.17999267578125,167.91000366210938,164.10000610351562,166.82000732421875,2194000
2021-11-23,158.66189575195312,163.38999938964844,164.49000549316406,161.52999877929688,163.64999389648438,658000
2021-11-24,159.1571502685547,163.89999389648438,164.02999877929688,161.39999389648438,162.35000610351562,499300
2021-11-26,156.1468505859375,160.8000030517578,163.39999389648438,160.27000427246094,162.85000610351562,421500
2021-11-29,159.50674438476562,164.25999450683594,164.69000244140625,162.4499969482422,162.72999572753906,457400
